Brand,Description,Price,Size,Volume,Classification,PurchasePrice,VendorNumber,VendorName_x,VendorName_y,AnnualDemand,AnnualRevenue,FirstSaleDate,LastSaleDate,StoreCount,AvgDailyDemand,UnitsPurchased,PurchaseCost,OrderCount,AvgLeadDays,OpeningStock,ClosingStock,StockTurnover,ClosingDaysCover,GrossProfit,ProfitMarginPct,ReorderSignal,Lifecycle
8470,1800 Reposado Gold Tequila,2.79,50mL,50,1,2.08,7245,PROXIMO SPIRITS INC.       ,PROXIMO SPIRITS INC.       ,6894.0,19234.26,2024-01-01,2024-12-31,69.0,18.89,7729.0,16076.32,51.0,7.51,2015.0,2850.0,0.892,151.0,3157.94,16.42,HEALTHY,Regular
8472,1800 Silver Tequila,20.99,750mL,750,1,14.99,7245,PROXIMO SPIRITS INC.       ,PROXIMO SPIRITS INC.       ,14364.0,331230.36,2024-01-01,2024-12-31,80.0,39.35,14375.0,215481.25,54.0,7.11,1057.0,1068.0,0.999,27.0,115749.11,34.95,MONITOR,Fast Mover
8473,1800 Silver Tequila,41.99,1750mL,1750,1,24.44,7245,PROXIMO SPIRITS INC.       ,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,OUT OF STOCK,Dead Product
8474,1800 Reposado Gold Tequila,41.99,1750mL,1750,1,24.62,7245,PROXIMO SPIRITS INC.       ,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,OUT OF STOCK,Dead Product
8476,1800 Reposado Gold Tequila,14.49,375mL,375,1,8.98,7245,PROXIMO SPIRITS INC.       ,PROXIMO SPIRITS INC.       ,3754.0,49957.46,2024-01-01,2024-12-31,70.0,10.28,3877.0,34815.46,53.0,7.23,666.0,789.0,0.968,77.0,15142.0,30.31,HEALTHY,Fast Mover
8480,Clan MacGregor,14.99,1750mL,1750,1,11.19,3664,WILLIAM GRANT & SONS INC   ,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,OUT OF STOCK,Dead Product
8482,Cabot Trail Cana Cream Maple,19.99,750mL,750,1,14.28,9165,ULTRA BEVERAGE COMPANY LLP ,ULTRA BEVERAGE COMPANY LLP ,2389.0,45284.10999999999,2024-01-01,2024-12-31,74.0,6.55,2223.0,31744.440000000002,50.0,8.71,657.0,491.0,1.075,75.0,13539.67,29.9,HEALTHY,Fast Mover
8485,Gozio Amaretto,18.99,750mL,750,1,13.23,1485,CASTLE BRANDS CORP.        ,CASTLE BRANDS CORP.        ,4407.0,80290.93,2024-01-01,2024-12-31,72.0,12.07,3947.0,52218.81,54.0,7.63,1218.0,758.0,1.117,63.0,28072.12,34.96,HEALTHY,Fast Mover
8491,Forbidden Secret Dark Mocha,19.99,750mL,750,1,14.92,4425,MARTIGNETTI COMPANIES,MARTIGNETTI COMPANIES,1696.0,34479.04,2024-01-01,2024-12-31,67.0,4.65,1614.0,24080.879999999997,53.0,7.9,445.0,363.0,1.051,78.0,10398.16,30.16,HEALTHY,Fast Mover
8495,Capt Morgan White Pineapple,0.99,50mL,50,1,0.71,3960,DIAGEO NORTH AMERICA INC   ,DIAGEO NORTH AMERICA INC   ,476.0,471.24,2024-01-01,2024-12-11,16.0,1.3,157.0,111.47,2.0,7.4,332.0,13.0,3.032,10.0,359.77,76.35,REORDER NOW,Fast Mover
8497,Kamora Coffee,9.99,750mL,750,1,7.51,12546,JIM BEAM BRANDS COMPANY    ,JIM BEAM BRANDS COMPANY    ,8255.0,85408.45,2024-01-01,2024-12-31,79.0,22.62,8316.0,62453.16,54.0,7.77,1197.0,1258.0,0.993,56.0,22955.29,26.88,HEALTHY,Fast Mover
8498,R M Woodbridge Svgn Bl Cal,8.99,1500mL,1500,2,5.84,1392,CONSTELLATION BRANDS INC   ,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,OUT OF STOCK,Dead Product
8500,Stolichnaya Chocolat Kokonut,9.99,750mL,750,1,6.28,8664,"STOLI GROUP,(USA) LLC      ","STOLI GROUP,(USA) LLC      ",3920.0,38166.0,2024-01-01,2024-12-31,74.0,10.74,4051.0,25440.280000000002,20.0,8.59,1845.0,1976.0,0.968,184.0,12725.72,33.34,HEALTHY,Fast Mover
8504,R M Woodbridge Cab Svgn Cal,8.99,1500mL,1500,2,5.84,1392,CONSTELLATION BRANDS INC   ,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,OUT OF STOCK,Dead Product
8506,Myers Original Dark Rum,29.99,1750mL,1750,1,21.42,3960,DIAGEO NORTH AMERICA INC   ,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,OUT OF STOCK,Dead Product
8512,Baileys Irish Cream,19.99,750mL,750,1,14.72,3960,DIAGEO NORTH AMERICA INC   ,DIAGEO NORTH AMERICA INC   ,73122.0,1456174.78,2024-01-01,2024-12-31,80.0,200.33,72952.0,1073853.44,55.0,7.53,10136.0,9966.0,1.002,50.0,382321.34,26.26,HEALTHY,Fast Mover
8513,Baileys Irish Cream Mini's 4,10.99,100mL 4 Pk,100,1,6.56,3960,DIAGEO NORTH AMERICA INC   ,DIAGEO NORTH AMERICA INC   ,25083.0,245204.17,2024-01-01,2024-12-31,79.0,68.72,25088.0,164577.28,54.0,7.52,3867.0,3872.0,1.0,56.0,80626.89,32.88,HEALTHY,Fast Mover
8515,Baileys Chocolate Cherry,19.99,750mL,750,1,14.61,3960,DIAGEO NORTH AMERICA INC   ,DIAGEO NORTH AMERICA INC   ,5023.0,102789.76999999999,2024-01-01,2024-12-31,79.0,13.76,4207.0,61464.27,53.0,7.5,1932.0,1116.0,1.194,81.0,41325.5,40.2,HEALTHY,Fast Mover
8517,Baileys Salted Caramel,19.99,750mL,750,1,13.86,3960,DIAGEO NORTH AMERICA INC   ,DIAGEO NORTH AMERICA INC   ,11292.0,231267.08,2024-01-01,2024-12-31,79.0,30.94,11470.0,158974.19999999998,54.0,7.4,1437.0,1615.0,0.984,52.0,72292.88,31.26,HEALTHY,Fast Mover
8520,Brady's Irish Cream,15.99,1750mL,1750,1,12.3,1485,CASTLE BRANDS CORP.        ,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,OUT OF STOCK,Dead Product
8523,Glen Ellen Chard RSV,4.99,750mL,750,2,3.22,9815,WINE GROUP INC             ,WINE GROUP INC             ,4201.0,20962.99,2024-01-01,2024-12-31,44.0,11.51,4180.0,13459.6,54.0,7.44,700.0,679.0,1.005,59.0,7503.39,35.79,HEALTHY,Fast Mover
8526,Chambord Royale de France,27.99,750mL,750,1,20.43,1128,BROWN-FORMAN CORP          ,BROWN-FORMAN CORP          ,12449.0,355263.51,2024-01-01,2024-12-31,80.0,34.11,11634.0,237682.62,54.0,7.49,1938.0,1123.0,1.07,33.0,117580.89,33.1,HEALTHY,Fast Mover
8534,M & R Asti,5.99,375mL,375,2,4.02,480,BACARDI USA INC            ,BACARDI USA INC            ,5313.0,31824.87,2024-01-01,2024-12-31,54.0,14.56,5294.0,21281.88,54.0,7.46,602.0,583.0,1.004,40.0,10542.99,33.13,HEALTHY,Fast Mover
8537,Dom Chandon Brut Cuvee,13.99,750mL,750,2,9.39,8112,MOET HENNESSY USA INC      ,MOET HENNESSY USA INC      ,20903.0,312343.97,2024-01-01,2024-12-31,80.0,57.27,21737.0,204110.43,54.0,7.5,2740.0,3574.0,0.962,62.0,108233.54,34.65,HEALTHY,Fast Mover
8543,Kringle Cream,19.99,750mL,750,1,14.81,98450,Serralles Usa LLC          ,Serralles Usa LLC          ,334.0,5684.66,2024-01-01,2024-11-19,20.0,0.92,172.0,2547.32,13.0,6.26,162.0,0.0,1.942,0.0,3137.34,55.19,OUT OF STOCK,Fast Mover
8558,Irishman Cream Liqueur,17.99,750mL,750,1,10.39,6785,PALM BAY INTERNATIONAL INC ,PALM BAY INTERNATIONAL INC ,10.0,129.9,2024-05-06,2024-10-10,1.0,0.03,4.0,41.56,2.0,7.5,6.0,0.0,2.5,0.0,88.34,68.01,OUT OF STOCK,Fast Mover
8562,DeKuyper Peachtree Trav,16.99,1750mL,1750,1,11.44,12546,JIM BEAM BRANDS COMPANY    ,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,OUT OF STOCK,Dead Product
8563,Chi Chi's Chocolate Malt RTD,10.99,1750mL,1750,1,8.72,660,SAZERAC NORTH AMERICA INC. ,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,OUT OF STOCK,Dead Product
8565,Skinnygirl Sprklng Margarita,9.99,750mL,750,1,7.87,12546,JIM BEAM BRANDS COMPANY    ,JIM BEAM BRANDS COMPANY    ,255.0,3302.45,2024-01-01,2024-10-08,39.0,0.7,63.0,495.81,4.0,8.29,192.0,0.0,4.048,0.0,2806.64,84.99,OUT OF STOCK,Fast Mover
8570,Chi Chi's Churro RTD,10.99,1750mL,1750,2,7.09,660,SAZERAC NORTH AMERICA INC. ,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,OUT OF STOCK,Dead Product
8576,E & J Brandy VS,4.99,375mL,375,1,3.67,3252,E & J GALLO WINERY         ,E & J GALLO WINERY         ,16784.0,83752.16,2024-01-01,2024-12-31,66.0,45.98,17391.0,63824.97,53.0,7.49,765.0,1372.0,0.965,30.0,19927.19,23.79,HEALTHY,Fast Mover
8579,Chi Chi's Orange Cream RTD,10.99,1750mL,1750,1,6.01,660,SAZERAC NORTH AMERICA INC. ,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,OUT OF STOCK,Dead Product
8590,Arrow Peppermint Schnapps,7.99,750mL,750,1,5.07,8352,LUXCO INC                  ,LUXCO INC                  ,14097.0,108474.03,2024-01-01,2024-12-31,78.0,38.62,14042.0,71192.94,54.0,7.53,1187.0,1132.0,1.004,29.0,37281.09,34.37,MONITOR,Fast Mover
8599,Jenkins Amaretto,7.99,750mL,750,1,4.44,9552,M S WALKER INC             ,M S WALKER INC             ,8159.0,52580.41,2024-01-01,2024-12-31,72.0,22.35,8096.0,35946.24,55.0,7.82,989.0,926.0,1.008,41.0,16634.17,31.64,HEALTHY,Fast Mover
8609,Duboeuf Beaujolais Villages,9.99,750mL,750,2,7.63,4425,MARTIGNETTI COMPANIES,MARTIGNETTI COMPANIES,3830.0,42893.7,2024-01-01,2024-12-31,76.0,10.49,3830.0,29222.9,52.0,7.98,1039.0,1039.0,1.0,99.0,13670.8,31.87,HEALTHY,Fast Mover
8612,Grand Marnier,67.99,1750mL,1750,1,45.79,8112,MOET HENNESSY USA INC      ,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,OUT OF STOCK,Dead Product
8617,Bacardi Black,11.99,750mL,750,1,7.19,480,BACARDI USA INC            ,BACARDI USA INC            ,3556.0,39598.44,2024-01-01,2024-12-31,40.0,9.74,3529.0,25373.510000000002,53.0,7.63,465.0,438.0,1.008,45.0,14224.93,35.92,HEALTHY,Fast Mover
8619,Canadian Club,6.99,375mL,375,1,4.4,12546,JIM BEAM BRANDS COMPANY    ,JIM BEAM BRANDS COMPANY    ,11003.0,70083.97,2024-01-01,2024-12-31,68.0,30.15,10995.0,48378.0,53.0,7.57,1443.0,1435.0,1.001,48.0,21705.97,30.97,HEALTHY,Fast Mover
8620,Sambuca Romana,11.99,375mL,375,1,8.75,3960,DIAGEO NORTH AMERICA INC   ,DIAGEO NORTH AMERICA INC   ,11583.0,138880.17,2024-01-01,2024-12-31,80.0,31.73,11608.0,101570.0,54.0,7.56,1292.0,1317.0,0.998,42.0,37310.17,26.87,HEALTHY,Fast Mover
8621,Sho Chiku Bai Takara Sake,6.29,750mL,750,1,4.59,8920,TAKARA SAKE USA INC        ,TAKARA SAKE USA INC        ,6281.0,39507.49,2024-01-01,2024-12-31,51.0,17.21,6295.0,28894.05,54.0,7.34,710.0,724.0,0.998,42.0,10613.44,26.86,HEALTHY,Fast Mover
8622,Dom Perignon,145.99,750mL,750,2,87.09,8112,MOET HENNESSY USA INC      ,MOET HENNESSY USA INC      ,4127.0,589317.73,2024-01-01,2024-12-31,77.0,11.31,4544.0,395736.95999999996,53.0,7.43,1021.0,1438.0,0.908,127.0,193580.77,32.85,HEALTHY,Fast Mover
8623,Casamigos Anejo Tequila,2.99,50mL,50,1,2.34,6213,MHW LTD                    ,MHW LTD                    ,7855.0,23486.45,2024-01-01,2024-12-31,69.0,21.52,7749.0,18132.66,48.0,7.85,2410.0,2304.0,1.014,107.0,5353.79,22.8,HEALTHY,Fast Mover
8626,Ezra Brooks,15.99,1750mL,1750,1,11.67,8352,LUXCO INC                  ,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,OUT OF STOCK,Dead Product
8627,Jadot Beaujolais Villages,9.99,750mL,750,2,5.47,4692,KOBRAND CORPORATION        ,KOBRAND CORPORATION        ,23741.0,222471.82,2024-01-01,2024-12-31,79.0,65.04,23791.0,130136.77,51.0,7.57,1352.0,1402.0,0.998,22.0,92335.05,41.5,MONITOR,Fast Mover
8628,Jadot Macon Villages Blanc,11.99,750mL,750,2,5.95,4692,KOBRAND CORPORATION        ,KOBRAND CORPORATION        ,10066.0,120124.34,2024-01-01,2024-12-31,78.0,27.58,9134.0,54347.3,54.0,7.74,2437.0,1505.0,1.102,55.0,65777.04,54.76,HEALTHY,Fast Mover
8637,Metaxa Ouzo,18.99,750mL,750,1,13.48,7239,REMY COINTREAU USA INC     ,REMY COINTREAU USA INC     ,2482.0,45723.17999999999,2024-01-01,2024-12-31,60.0,6.8,2494.0,33619.119999999995,52.0,7.74,587.0,599.0,0.995,88.0,12104.06,26.47,HEALTHY,Fast Mover
8652,Grande Absente Absinthe,50.99,750mL,750,1,39.84,6213,MHW LTD                    ,MHW LTD                    ,884.0,47355.16,2024-01-02,2024-12-31,42.0,2.42,909.0,36214.56,49.0,7.79,215.0,240.0,0.972,99.0,11140.6,23.53,HEALTHY,Fast Mover
8653,M & R Extra Dry Vermouth,5.29,375mL,375,2,3.53,480,BACARDI USA INC            ,BACARDI USA INC            ,14621.0,77345.09,2024-01-01,2024-12-31,72.0,40.06,14627.0,51633.31,54.0,7.61,1348.0,1354.0,1.0,34.0,25711.78,33.24,HEALTHY,Fast Mover
8654,M & R Sweet Vermouth,5.29,375mL,375,2,3.55,480,BACARDI USA INC            ,BACARDI USA INC            ,9560.0,50572.4,2024-01-01,2024-12-31,68.0,26.19,9515.0,33778.25,53.0,7.81,1203.0,1158.0,1.005,44.0,16794.15,33.21,HEALTHY,Fast Mover
8655,Plomari Ouzo,15.99,750mL,750,1,12.3,7153,PINE STATE TRADING CO      ,PINE STATE TRADING CO      ,2717.0,47849.829999999994,2024-01-01,2024-12-31,42.0,7.44,2733.0,33615.9,51.0,7.65,417.0,433.0,0.994,58.0,14233.93,29.75,HEALTHY,Fast Mover
8658,Absente 'Absinthe Refined',33.99,750mL,750,1,24.28,6213,MHW LTD                    ,MHW LTD                    ,1688.0,61679.12,2024-01-01,2024-12-31,66.0,4.62,1854.0,45015.12,51.0,7.33,325.0,491.0,0.91,106.0,16664.0,27.02,HEALTHY,Fast Mover
8660,Drambuie Liqueur,12.99,375mL,375,1,9.69,3664,WILLIAM GRANT & SONS INC   ,WILLIAM GRANT & SONS INC   ,4511.0,56149.89,2024-01-01,2024-12-31,28.0,12.36,4620.0,44767.8,54.0,7.93,331.0,440.0,0.976,36.0,11382.09,20.27,HEALTHY,Fast Mover
8664,Asbach Uralt German Brandy,23.49,750mL,750,1,14.59,2496,DUGGANS DISTILLED PRODUCTS ,DUGGANS DISTILLED PRODUCTS ,1905.0,44350.95,2024-01-02,2024-12-31,39.0,5.22,2206.0,32185.54,50.0,7.55,334.0,635.0,0.864,122.0,12165.41,27.43,HEALTHY,Regular
8670,Arrow Coffee Brandy,11.49,1750mL,1750,1,7.85,8352,LUXCO INC                  ,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,OUT OF STOCK,Dead Product
8671,Appleton Est VX Jamaican Rum,19.99,750mL,750,1,14.49,11567,CAMPARI AMERICA            ,CAMPARI AMERICA            ,2411.0,48949.89,2024-01-01,2024-12-31,70.0,6.61,2287.0,33138.63,51.0,7.67,0.0,0.0,1.054,0.0,15811.26,32.3,OUT OF STOCK,Fast Mover
8673,Skinnygirl Margarita,9.99,750mL,750,1,7.87,12546,JIM BEAM BRANDS COMPANY    ,JIM BEAM BRANDS COMPANY    ,11256.0,122034.44,2024-01-01,2024-12-31,79.0,30.84,11267.0,88671.29,53.0,7.44,1095.0,1106.0,0.999,36.0,33363.15,27.34,HEALTHY,Fast Mover
8674,Riunite Moscato,8.99,1500mL,1500,2,5.22,516,BANFI PRODUCTS CORP        ,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,OUT OF STOCK,Dead Product
8677,Wild Turkey Rare Breed,38.99,750mL,750,1,27.47,11567,CAMPARI AMERICA            ,CAMPARI AMERICA            ,804.0,29904.960000000003,2024-01-02,2024-12-31,40.0,2.2,830.0,22800.1,51.0,7.28,249.0,275.0,0.969,125.0,7104.86,23.76,HEALTHY,Fast Mover
8678,Banfi Chianti Clsc RSV,15.99,750mL,750,2,9.32,516,BANFI PRODUCTS CORP        ,BANFI PRODUCTS CORP        ,14191.0,219699.09,2024-01-01,2024-12-31,80.0,38.88,14292.0,133201.44,52.0,7.59,4722.0,4823.0,0.993,124.0,86497.65,39.37,HEALTHY,Fast Mover
8680,Crown Royal,39.99,1750mL,1750,1,28.88,3960,DIAGEO NORTH AMERICA INC   ,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,OUT OF STOCK,Dead Product
8689,Paul Masson Rose,9.99,3000mL,3000,2,6.49,1392,CONSTELLATION BRANDS INC   ,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,OUT OF STOCK,Dead Product
8691,Jose Cuervo Especial,14.99,750mL,750,1,11.9,7245,PROXIMO SPIRITS INC.       ,PROXIMO SPIRITS INC.       ,31383.0,494108.17,2024-01-01,2024-12-31,80.0,85.98,31495.0,374790.5,54.0,7.26,2709.0,2821.0,0.996,33.0,119317.67,24.15,HEALTHY,Fast Mover
8693,Ezra Brooks,9.99,750mL,750,1,7.14,8352,LUXCO INC                  ,LUXCO INC                  ,8961.0,92130.39,2024-01-01,2024-12-31,72.0,24.55,9062.0,64702.68000000001,54.0,7.5,806.0,907.0,0.989,37.0,27427.71,29.77,HEALTHY,Fast Mover
8694,Skinnygirl Cosmopolitan,9.99,750mL,750,1,7.99,12546,JIM BEAM BRANDS COMPANY    ,JIM BEAM BRANDS COMPANY    ,6095.0,66501.05,2024-01-01,2024-12-31,78.0,16.7,6067.0,48475.33,54.0,7.65,997.0,969.0,1.005,58.0,18025.72,27.11,HEALTHY,Fast Mover
8696,Gekkeikan Plum Wine,10.99,750mL,750,2,7.48,8320,SHAW ROSS INT L IMP LTD    ,SHAW ROSS INT L IMP LTD    ,3420.0,37208.8,2024-01-01,2024-12-31,57.0,9.37,3442.0,25746.16,54.0,7.85,573.0,595.0,0.994,64.0,11462.64,30.81,HEALTHY,Fast Mover
8700,Beringer Knights Vly Cab Svg,31.99,750mL,750,2,16.52,9819,TREASURY WINE ESTATES      ,TREASURY WINE ESTATES      ,4961.0,137281.11,2024-01-01,2024-12-31,78.0,13.59,5682.0,93866.64,52.0,7.48,1550.0,2271.0,0.873,167.0,43414.47,31.62,HEALTHY,Regular
8701,Sheffield Cream Sherry,9.99,1500mL,1500,2,6.7,3252,E & J GALLO WINERY         ,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,OUT OF STOCK,Dead Product
8717,Sandeman Rainwater Madeira,16.99,750mL,750,2,10.06,17035,PERNOD RICARD USA          ,PERNOD RICARD USA          ,296.0,4739.04,2024-01-06,2024-12-31,17.0,0.81,355.0,3571.3,25.0,7.34,90.0,149.0,0.834,184.0,1167.74,24.64,HEALTHY,Regular
8725,Chambord Royale de France,15.99,375mL,375,1,11.84,1128,BROWN-FORMAN CORP          ,BROWN-FORMAN CORP          ,5830.0,97193.7,2024-01-01,2024-12-31,62.0,15.97,5887.0,69702.08,55.0,7.64,648.0,705.0,0.99,44.0,27491.62,28.29,HEALTHY,Fast Mover
8726,Baileys Irish Cream,1.99,50mL,50,1,1.43,3960,DIAGEO NORTH AMERICA INC   ,DIAGEO NORTH AMERICA INC   ,72199.0,143676.01,2024-01-01,2024-12-31,80.0,197.81,72120.0,103131.6,54.0,7.47,7310.0,7231.0,1.001,37.0,40544.41,28.22,HEALTHY,Fast Mover
8727,Monkey Shoulder Scotch,29.99,750mL,750,1,23.07,3664,WILLIAM GRANT & SONS INC   ,WILLIAM GRANT & SONS INC   ,4157.0,128154.43,2024-01-01,2024-12-31,74.0,11.39,4351.0,100377.56999999999,54.0,8.04,829.0,1023.0,0.955,90.0,27776.86,21.67,HEALTHY,Fast Mover
8730,Ruffino Orvieto Clsc,6.99,750mL,750,1,5.5,1392,CONSTELLATION BRANDS INC   ,CONSTELLATION BRANDS INC   ,10569.0,81866.31,2024-01-01,2024-12-31,79.0,28.96,10585.0,58217.5,54.0,7.71,1113.0,1129.0,0.998,39.0,23648.81,28.89,HEALTHY,Fast Mover
8737,Freixenet Cordon Negro Brut,10.99,750mL,750,2,7.14,4425,MARTIGNETTI COMPANIES,MARTIGNETTI COMPANIES,11624.0,142631.76,2024-01-01,2024-12-31,79.0,31.85,11861.0,84687.54000000001,54.0,7.63,1144.0,1381.0,0.98,43.0,57944.22,40.63,HEALTHY,Fast Mover
8744,Jadot Bourgogne Pinot Noir,17.99,750mL,750,2,12.32,4692,KOBRAND CORPORATION        ,KOBRAND CORPORATION        ,2783.0,50669.17,2024-01-01,2024-12-31,62.0,7.62,2807.0,34582.24,52.0,7.33,797.0,821.0,0.991,108.0,16086.93,31.75,HEALTHY,Fast Mover
8746,Cavit Pinot Grigio,6.99,750mL,750,2,4.02,6785,PALM BAY INTERNATIONAL INC ,PALM BAY INTERNATIONAL INC ,31126.0,212476.74,2024-01-01,2024-12-31,79.0,85.28,30877.0,124125.54000000001,54.0,7.34,2604.0,2355.0,1.008,28.0,88351.2,41.58,MONITOR,Fast Mover
8749,Lugny Les Charmes Macon,14.99,750mL,750,2,9.8,2000,SOUTHERN WINE & SPIRITS NE ,SOUTHERN WINE & SPIRITS NE ,3398.0,53034.02,2024-01-01,2024-12-31,65.0,9.31,3514.0,34437.2,53.0,7.52,833.0,949.0,0.967,102.0,18596.82,35.07,HEALTHY,Fast Mover
8761,Jose Cuervo Especial,10.99,375mL,375,1,7.08,7245,PROXIMO SPIRITS INC.       ,PROXIMO SPIRITS INC.       ,11627.0,125246.73,2024-01-01,2024-12-31,79.0,31.85,11566.0,81887.28,54.0,7.27,1494.0,1433.0,1.005,45.0,43359.45,34.62,HEALTHY,Fast Mover
8778,Bulleit Bourbon,49.99,1750mL,1750,1,37.29,3960,DIAGEO NORTH AMERICA INC   ,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,OUT OF STOCK,Dead Product
8780,Sandeman Fine Rich Madeira,16.99,750mL,750,2,10.13,17035,PERNOD RICARD USA          ,PERNOD RICARD USA          ,2407.0,38503.93,2024-01-01,2024-12-31,68.0,6.59,2400.0,24312.0,51.0,7.84,720.0,713.0,1.003,108.0,14191.93,36.86,HEALTHY,Fast Mover
8781,Rodney Strong Cab Svgn,15.99,750mL,750,2,10.32,4425,MARTIGNETTI COMPANIES,MARTIGNETTI COMPANIES,9701.0,172021.99,2024-01-01,2024-12-31,79.0,26.58,9476.0,97792.32,53.0,7.64,3990.0,3765.0,1.024,142.0,74229.67,43.15,HEALTHY,Fast Mover
8788,Stolichnaya,1.99,50mL,50,1,1.53,8664,"STOLI GROUP,(USA) LLC      ","STOLI GROUP,(USA) LLC      ",15240.0,30327.6,2024-01-01,2024-12-31,67.0,41.75,16439.0,25151.67,53.0,8.12,4058.0,5257.0,0.927,126.0,5175.93,17.07,HEALTHY,Fast Mover
8790,Bolla Valpolicella,12.99,1500mL,1500,2,8.55,516,BANFI PRODUCTS CORP        ,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,OUT OF STOCK,Dead Product
8808,Salignac VS Cognac,19.99,750mL,750,1,13.95,12546,JIM BEAM BRANDS COMPANY    ,JIM BEAM BRANDS COMPANY    ,2760.0,51556.399999999994,2024-01-01,2024-12-31,70.0,7.56,2769.0,38627.55,53.0,7.47,423.0,432.0,0.997,57.0,12928.85,25.08,HEALTHY,Fast Mover
8815,Ch Ste Michelle Chard Colmbi,8.99,750mL,750,2,6.07,8673,STE MICHELLE WINE ESTATES  ,STE MICHELLE WINE ESTATES  ,48587.0,431702.35,2024-01-01,2024-12-31,79.0,133.12,48853.0,296537.71,55.0,7.56,2974.0,3240.0,0.995,24.0,135164.64,31.31,MONITOR,Fast Mover
8819,Leroux Blackberry Brandy,6.99,750mL,750,1,5.1,12546,JIM BEAM BRANDS COMPANY    ,JIM BEAM BRANDS COMPANY    ,9839.0,73185.61,2024-01-01,2024-12-31,70.0,26.96,9810.0,50031.0,54.0,7.54,943.0,914.0,1.003,34.0,23154.61,31.64,HEALTHY,Fast Mover
8822,Absolut 80 Proof,1.99,50mL,50,1,1.46,17035,PERNOD RICARD USA          ,PERNOD RICARD USA          ,67505.0,134334.94999999998,2024-01-01,2024-12-31,80.0,184.95,67966.0,99230.36,54.0,7.79,7321.0,7782.0,0.993,42.0,35104.59,26.13,HEALTHY,Fast Mover
8823,Leroux Apricot Brandy,6.99,750mL,750,1,5.42,12546,JIM BEAM BRANDS COMPANY    ,JIM BEAM BRANDS COMPANY    ,10014.0,74626.86,2024-01-01,2024-12-31,73.0,27.44,10119.0,54844.98,54.0,7.57,973.0,1078.0,0.99,39.0,19781.88,26.51,HEALTHY,Fast Mover
8837,Santa Rita 120 Cab Svgn,5.99,750mL,750,2,4.13,6785,PALM BAY INTERNATIONAL INC ,PALM BAY INTERNATIONAL INC ,9273.0,55545.27,2024-01-01,2024-12-31,68.0,25.41,9350.0,38615.5,54.0,7.64,935.0,1012.0,0.992,40.0,16929.77,30.48,HEALTHY,Fast Mover
8838,Ch Ste Michelle Cab Svgn Col,12.99,750mL,750,2,7.71,8673,STE MICHELLE WINE ESTATES  ,STE MICHELLE WINE ESTATES  ,25737.0,344457.47,2024-01-01,2024-12-31,80.0,70.51,26317.0,202904.07,54.0,7.54,2323.0,2903.0,0.978,41.0,141553.4,41.09,HEALTHY,Fast Mover
8840,Burnetts Gin,10.99,1750mL,1750,1,7.96,3924,HEAVEN HILL DISTILLERIES   ,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,OUT OF STOCK,Dead Product
8848,Deep Eddy Lemon Vodka,0.99,50mL,50,1,0.77,3924,HEAVEN HILL DISTILLERIES   ,HEAVEN HILL DISTILLERIES   ,6780.0,6712.2,2024-01-01,2024-12-31,67.0,18.58,8413.0,6478.01,11.0,8.4,116.0,1749.0,0.806,94.0,234.19,3.49,HEALTHY,Regular
