Brand,Description,Size,YearMonth,UnitsSold,Revenue,UnitsReceived,PurchaseCost,SupplyGap,CoverRatio,PlanningStatus
4389,Amaro Montenegro Liqueur,750mL,2024-11,79,1974.2099999999998,74.0,1223.96,-5.0,0.94,Well Balanced
4389,Amaro Montenegro Liqueur,750mL,2024-12,130,3248.7,121.0,2001.34,-9.0,0.93,Well Balanced
4390,Ron Zacapa 23 Yr Old Rum,750mL,2024-01,183,8365.17,166.0,5532.78,-17.0,0.91,Well Balanced
4390,Ron Zacapa 23 Yr Old Rum,750mL,2024-02,143,6576.570000000001,172.0,5732.759999999999,29.0,1.2,Well Balanced
4390,Ron Zacapa 23 Yr Old Rum,750mL,2024-03,158,7266.42,182.0,6066.0599999999995,24.0,1.15,Well Balanced
4390,Ron Zacapa 23 Yr Old Rum,750mL,2024-04,187,8600.130000000001,184.0,6132.719999999999,-3.0,0.98,Well Balanced
4390,Ron Zacapa 23 Yr Old Rum,750mL,2024-05,192,8830.08,245.0,8165.849999999999,53.0,1.28,Well Balanced
4390,Ron Zacapa 23 Yr Old Rum,750mL,2024-06,225,10347.75,208.0,6932.639999999999,-17.0,0.92,Well Balanced
4390,Ron Zacapa 23 Yr Old Rum,750mL,2024-07,359,15613.41,329.0,10965.57,-30.0,0.92,Well Balanced
4390,Ron Zacapa 23 Yr Old Rum,750mL,2024-08,217,9979.83,272.0,9065.76,55.0,1.25,Well Balanced
4390,Ron Zacapa 23 Yr Old Rum,750mL,2024-09,186,8554.14,184.0,6132.719999999999,-2.0,0.99,Well Balanced
